@relation ../streams/gen/stream_gen_20k_0.30_50_f5_normal_suddendrift.arff

@attribute Feature0 numeric 
@attribute Feature1 numeric 
@attribute Feature2 numeric 
@attribute Feature3 numeric 
@attribute Feature4 numeric 
@attribute class {positive,negative} 

@data
57.474870404492094,32.18111444073428,5.629800440530301,6.339368240773535,70.6404610643686,negative
48.7359276717874,20.833316434454044,-12.807340487609856,-19.947189848882587,13.895499720646534,negative
55.701025693467344,11.064645613948535,0.011502495938051638,-3.9908482304325954,31.825284777170587,negative
26.79055241402709,41.08428581436428,29.467968694530924,24.4677614028258,20.90866975403032,positive
60.58828365963048,40.412095638929394,-27.143583002960742,2.371686394926897,28.62787621290888,negative
58.16678715232029,16.042515655048824,11.545612745159318,9.975427031143207,40.28152436580025,negative
-9.127296194533363,36.226912945186484,33.67461730508661,14.69071216083023,10.442500317585193,positive
29.83231626997501,34.695220934563494,25.918721437954012,22.941757085770767,-4.615831514031367,positive
56.49684318386296,15.434285087771476,-11.998548065248716,17.093757879821865,46.90825585763275,negative
-4.12434670170269,31.89147344565133,42.85322784694446,25.804023126193762,-2.3095233822669847,positive
37.22445969953195,22.970406304472043,2.9693647505601213,38.57987808422867,56.638767333094044,negative
8.915532542262802,54.287195286887595,41.02710953494218,28.747904067818492,40.08128218800093,positive
49.16889016517891,31.65156997437603,-1.1313347781163472,46.58471384494069,14.984903869068749,positive
60.38024870588109,26.754329822126884,-0.5917295161268203,16.144024420476597,44.92469506124662,negative
62.77268166649086,16.966894907435396,10.97665575511724,14.618379104478866,43.483842434680575,negative
42.357283915930864,1.568880625425459,13.826630346948532,22.129732413983543,48.331496548096936,negative
7.789826562191028,49.989761111499725,28.999645010318673,28.412051195122107,28.89949658279223,positive
63.210608881703266,11.090369027796871,-8.89969776102038,28.862106530187027,24.00607028141163,negative
72.9636286352275,34.57673619450754,1.4094184474693972,15.162872893279344,54.54717979152533,negative
62.93476448788637,24.025028976791845,-8.579832244930568,11.405358285392143,48.42432876043543,negative
42.99503696854849,-0.490753134979542,17.646916900215682,9.29878462569901,30.300681543972892,negative
33.447971518039886,51.12155940818729,18.365795288415672,36.60297244203617,28.94257280042091,positive
40.58870459054397,9.727028492899843,15.603832946566405,-35.88508346637653,48.985780338556054,negative
60.38862095216756,9.577865926014145,0.7647547057131003,25.6224847438664,36.62200664019801,negative
52.47138931574609,6.98289853305494,16.545484139140047,37.58374965123378,36.30104293728975,negative
57.76660455800361,16.643570805018395,13.431337148544294,-7.861008323919869,26.51149291931884,negative
63.666786497221764,7.670259998645278,48.66504566277138,2.8177288594420986,18.8679349000235,negative
2.7911646917534103,52.065683755020295,19.903119503389625,20.484306013701563,-11.70226243547419,positive
36.22835764372719,16.963088792060567,30.433582367429384,-30.395154328343914,38.768775562508814,negative
49.669283121624936,7.655611135036638,-12.909182148739873,-4.061378778550761,18.654541517398936,negative
62.96199753025163,-1.6890523201087486,23.68881679541998,7.044799305699132,33.88170474647323,negative
53.73861002870784,11.631368919685656,8.20113903440223,-2.0070166541422534,56.237227642332115,negative
53.82343620105058,-4.449654614484272,19.963849489107325,-4.82364874776183,39.638739741843494,negative
62.036950714615415,6.145891660744178,9.545024550864056,25.25373927830067,29.23975516700657,negative
23.102984316768435,22.212405969334505,14.280782863385625,25.50582225079988,34.712997866784555,negative
63.39227444060608,28.943906215521086,-11.08130175206972,15.260227577199892,25.2488883502663,negative
16.124328698630038,36.21175342586254,19.560741481064852,4.593814859411573,5.2709033620274095,positive
57.97061475622873,36.86995398816211,5.030749181998274,6.941365477916878,60.47297100321589,negative
12.780797734922562,38.018675215354044,26.76874626650958,22.64160511667842,14.783093138987379,positive
46.0057858631367,1.8048710137477375,31.442482434523193,16.327701526707,55.58555771398696,negative
66.73389468317099,0.9501053443164,8.07692070068506,24.565450029799678,41.16860236462491,negative
51.48128911102891,7.266035440615188,-3.708367288581975,7.845487007502463,32.81597156833669,negative
37.9368928922658,18.051612985266903,7.350648582509642,11.363237180295343,27.847812202446175,negative
56.991271042410055,17.46390999156373,1.6773950850998371,3.4243161748158855,35.278918869348345,negative
50.25155457735167,-17.9370261500068,11.174109001751305,-4.520098633562448,50.75230224408618,negative
36.459677312959315,19.62510023984292,34.09158828688207,-7.985226190796935,23.14318360872149,negative
59.487392453011374,46.83421567518901,-3.7420691802566566,-9.339732424296438,16.777332717422382,negative
47.550549742728435,26.817163984379796,18.287870345487036,24.196678268436536,45.61015260147161,negative
42.12953386904891,23.092198123249986,-1.7225987172091077,6.367027325276857,48.1059478144782,negative
53.61384301439336,11.695552153079767,33.067227678159526,20.650546128691197,58.63692767013424,negative
42.88192163315777,34.72587482028542,10.882126989263135,-4.145335898110126,13.368173408618855,negative
63.01429599553626,7.182447200893162,-5.535657786613218,41.943473939660045,42.4937105019199,negative
-12.509143724642888,29.165404494877173,24.869829490214833,43.1759203215925,39.38519979665279,positive
12.020733807776587,38.11919662985952,30.430360737768297,34.45074865746555,1.8826513706260553,positive
37.656953945606475,1.1338628759494966,19.89750769507193,18.700601125174185,47.60064035645366,negative
77.3903560550718,18.642141497236327,24.614974366788253,34.390162289209584,32.747849595487494,negative
53.99751984166764,34.41346807194099,28.35257774903762,8.845351307939612,26.126301772690233,negative
68.48491415356173,36.763585797225886,17.29451994242286,-3.8980467417190763,44.3079064967771,negative
-2.1248653994018696,23.998027147683544,47.77695889961509,9.159214757812942,16.8234567191951,positive
53.33461869085022,-11.370561937001431,6.888138255004147,21.51769556428312,36.00691938757193,negative
59.274714428917015,-7.275621326684634,8.751947194172551,8.878054852468802,51.632105591423844,negative
63.56256307054494,0.3383944384529869,4.441174904968586,2.4409024658865768,63.60959985155955,negative
21.011670208123732,46.36009971702479,41.6135384560636,55.8130744769573,-15.229932020614768,positive
54.799021138535814,13.31616518084642,16.20632795343553,4.5389059719681875,59.08369567031164,negative
50.47466266613984,11.61992869888467,17.815750905414234,-5.839707771514512,54.39229395201026,negative
1.2912428290534592,16.822253329581557,43.224434949406614,23.353110181736472,32.58739007645866,positive
20.210031107310527,22.285022111087233,54.60987502858981,14.146732102297804,18.581006501331025,positive
62.2815438937463,30.08689501989921,20.102148697529966,13.032926183144761,29.826020454739357,negative
47.19641305673742,4.956788034652332,13.685037776681517,3.5418451064666687,31.70730425977807,negative
62.2437017419721,-5.585915271215134,-2.929808172947439,1.1925100871061725,54.23522504216321,negative
39.44795476903633,-0.9526273903913864,-0.964752433717841,16.299122660824768,46.87733898332393,negative
54.416435928673025,-22.02498237841978,24.40290548777717,16.74178224243542,26.793082500477762,negative
-6.941174661791523,39.283012831897004,21.96575150981865,18.21877737651167,-5.800044266565692,positive
39.898253755447854,22.34661086707041,13.02716118406648,-17.01708348244594,7.303601842417329,negative
39.684929742712356,31.579939890373392,28.53561775918817,30.055471861267193,14.037406109017816,positive
29.128228978701745,31.13271759148813,22.28943928643133,-8.084349705788236,42.641301615709615,negative
40.55624945296655,-34.32966611763491,27.931554735607452,8.893050349992357,25.390014683262134,negative
35.16333525299515,8.271766939044651,4.730468157653556,16.958928255996895,40.391798818575836,negative
62.81377839526155,15.689652474352915,3.041788699919227,-12.719775368734842,29.927678633661635,negative
27.05084550687225,13.820332124236934,61.29016712478193,36.682834377569016,37.8770623396488,positive
26.4392087694287,9.535005759093536,27.82201291081903,26.055621524200497,35.492429346101076,negative
46.826580123856914,24.76907749162585,17.585560544804185,32.33075123101557,10.882930506699392,negative
71.5958479132615,30.63186112914085,24.70450804785167,18.49628041930162,38.514789056329576,negative
76.41741045118516,18.11902285404565,5.576639704283947,4.87020071635269,76.60501203882941,negative
61.720139468990645,25.019718550328243,14.268421759845992,19.489696367283088,46.15048753045292,negative
9.316887578890697,61.90882333773874,37.337080988089646,15.462237747060858,5.513463371827832,positive
35.66257328280192,-8.19764099076612,-3.0464935915980202,20.907324510391582,41.26664810941017,negative
62.145877308061564,12.307087671653461,22.416905777287756,24.813670893950416,40.897526621636786,negative
44.625641920089976,25.648014040387572,16.356254464400024,4.017225094630857,48.94827403958793,negative
11.581620702232971,58.67287270628707,25.95136878766018,17.45220206499998,-0.5892912588788768,positive
46.06796330278243,9.010514535941851,6.120989861091569,-32.80839291791804,53.606486966301404,negative
41.85966714821853,11.450707333139452,26.373192863866063,12.552787987860377,38.75710908255177,negative
45.22518111130914,22.733589966415096,22.421823116361967,-3.2474269148659207,4.1952539341209985,negative
62.62489377698067,18.74069121059422,-9.3569402355754,11.246926522759239,40.332166670433054,negative
7.4080670395781,25.19503222711743,48.13601729531843,29.080596861643066,21.882199026613144,positive
40.84554379381483,-5.693030422970979,39.300823624242135,-16.521583286939574,40.90010089556131,negative
43.57169967953296,38.321337327193184,22.71474319892057,-3.0483166041134577,25.92193482262628,negative
55.02852139980953,10.067885261488453,23.532784186005983,15.258716033277269,48.587575056467905,negative
14.439050925453337,11.464137067295017,18.973657847968354,7.449801356004628,40.919119922316,negative
3.8949234278951526,62.35855990489711,62.76856322174564,37.40727699941748,-8.334714086257488,positive
