@relation ../streams/gen/stream_gen_20k_0.30_50_f5_normal.arff

@attribute Feature0 numeric 
@attribute Feature1 numeric 
@attribute Feature2 numeric 
@attribute Feature3 numeric 
@attribute Feature4 numeric 
@attribute class {positive,negative} 

@data
15.67291554229109,32.806419020530456,25.066119544718994,40.18905784439415,22.243713799269294,positive
27.77738396849097,30.759785891694165,48.44709614642762,26.22041534556444,24.695827359008895,positive
34.78841771153038,26.690692193349786,20.66850601610612,15.711153886644269,31.00749967180485,negative
39.22545862098242,43.48292807880724,-11.01557320395489,43.000699083487255,19.279739981302786,negative
29.667619028068444,22.809372186334198,38.87293866577967,55.97053875358465,10.835368012190253,positive
47.06901573617152,43.67277504908242,-5.843907838748596,4.944913689982112,1.2344748747567529,negative
34.794649089889944,33.47558986506031,33.6553061667992,48.80433081778739,21.19260607721668,positive
29.705551053094847,15.224140981708953,19.411118072215853,20.270188978309882,21.170796484291838,negative
39.67897971887761,17.108697509744616,25.23202635015579,40.0547018881673,6.953593173899954,positive
41.81583640618,45.59287665480024,13.825535287462207,15.241467760952203,18.316907015201373,negative
11.990025770797477,35.09668397480037,30.434270504001603,27.24248485514231,29.434926777078978,positive
20.458985234014815,29.657549529151115,44.93517194494864,54.67073216588959,27.49816496158217,positive
38.08715540773585,38.519650054981895,-4.171974291372482,23.0239248847591,5.495422641658463,negative
28.99194913626964,31.96857161547061,2.913455421551461,50.3523265687251,-12.370400992277773,negative
47.0557938760144,44.82220547970518,17.22734257237957,23.799140842326384,18.182512701644434,negative
13.039648147156388,30.319796874751017,60.25628622117377,36.73245888109504,46.71048621116684,positive
56.75245771713338,43.090570953332914,23.666665269606952,7.044008321618305,27.427358659620076,negative
30.812141894381682,32.158516882993474,3.050913750062084,22.314632680975087,21.702250233942035,negative
29.792251434945864,13.13892700628681,31.355617854144384,28.29471836310624,29.916502735983883,positive
44.5829327559093,24.75077352891376,-6.090640967638704,22.974204297791598,25.774901095555705,negative
25.97866155491045,32.48764370121471,29.224908095981913,41.573100812424265,33.92290845755957,positive
40.13982621010407,29.378003018622337,23.75007296659751,29.580549815546526,29.488895717280222,negative
24.523602082960966,12.79517198594769,35.47928681922748,46.928382552623646,29.050544217992055,positive
60.19592872883732,35.17088701183604,-11.751816572427412,20.350631114513988,33.56372571995375,negative
46.36444060844393,29.405368443091866,16.77424446037057,32.9279770333326,43.72052425489656,negative
34.026600455551986,24.328549760080424,6.38741562422992,37.462772353149546,37.58755843447561,negative
39.1526549587698,53.60198001955456,1.4169369827463258,16.429545435545137,25.772870935891966,negative
40.314383078640496,35.50780558049449,16.009340228243367,39.52985067106887,15.251924103045278,positive
13.988363861593683,22.228138273506787,19.978239001170014,26.706627412541515,39.987021824656985,negative
39.227177223123036,45.024076430992,-8.352448394766956,24.88691491009865,23.569431737656522,negative
36.69845449718795,31.865156878975476,46.63701692372761,45.106825312976916,13.594527931152507,positive
24.176332567964604,31.08944313999129,23.814962523736476,26.0225411781233,33.3223456667248,positive
26.991754594120458,31.264849559497733,34.25394227218109,36.710114077582915,29.125415471413266,negative
34.93918652036118,25.917048187552453,8.594506231397286,12.589995131685368,29.47669237462072,negative
41.984471194650176,28.33571047406488,5.875137532807919,21.528866378147296,24.994366763695208,negative
26.30266238743947,24.69049554541268,32.633683836475655,39.18005672543866,15.298542687529707,positive
42.718767017029144,33.82372770750541,16.93346698466276,23.184477663539607,7.0420157979387845,negative
36.63405140678634,39.04526025953775,12.508553931555767,30.52651812922939,32.82956044966341,negative
23.262606054424992,33.48858165809703,6.122433772688314,23.37782945448572,36.12647139741962,negative
40.207598028827285,33.92367487682069,22.050004434455573,23.041740522712328,20.3476871543934,negative
33.6629428559352,24.61290239210109,14.990701331207688,28.49693478358509,18.450826853626204,negative
33.14958970908037,27.17331711940203,0.23076582237608,13.453062416520556,12.360430938889877,negative
36.44890931927123,35.952027315649595,3.4891671688019796,18.46674895500824,-0.6221220420073124,negative
26.707079610408336,25.977372311463238,43.52139304810415,32.21955642796314,34.83004067213071,positive
34.844930575243005,35.93021073300556,-0.5393904144825843,20.611743211668937,19.66409353608765,negative
25.680232940955783,15.66957318549526,-2.0645062556371823,29.914912341914192,2.033479124328192,negative
23.954901374974604,14.86979595845664,16.682229870735185,30.7830004418486,46.56883891221779,positive
51.896148579904654,42.32259396459505,4.576945510671783,23.91351161025496,34.85325162247466,negative
43.61033145750672,46.12663459930326,9.782264660013517,4.395403993077018,11.526180745403089,negative
23.720696312254983,50.449944940340025,-6.0077834541020465,12.534632360525848,11.331259636374567,negative
44.226655139498696,45.815700210230276,7.5760709000816115,35.491929163397856,23.75755599770824,negative
22.45836929539555,25.840759217201853,28.196040135643777,41.226159844581154,13.010124001443334,positive
10.716058918907994,29.38526386067212,30.631397621566993,15.51468936376331,19.615056520942606,positive
