@relation ../streams/gen/stream_gen_20k_0.20_30_f5_normal.arff

@attribute Feature0 numeric 
@attribute Feature1 numeric 
@attribute Feature2 numeric 
@attribute Feature3 numeric 
@attribute Feature4 numeric 
@attribute class {positive,negative} 

@data
15.968477531868686,65.4548316626895,45.6179606685192,41.65519429451676,37.96320963005389,negative
9.703939355396352,33.58923886532027,23.848551952227506,30.423715373000974,1.6377908235611924,negative
14.545323935867295,60.36655685702472,26.13102736799519,40.45071419991793,-0.6711091218254612,negative
4.047900602448932,55.57665597615819,24.95743009958821,44.84821250731824,11.440439077736588,negative
18.740860094282176,55.41999651300466,26.537497978269467,41.854015217146156,-2.8674534863297136,negative
8.888429900951094,33.30041557090358,23.045207223790037,22.627353554820807,35.68038568552306,negative
6.9233609246202255,44.36111859182137,16.907504907054346,52.38061985693017,27.18082003733687,negative
-5.99670801883072,85.28354207300521,21.024949547929456,55.37209736712297,2.375330017663404,negative
14.883227239031196,47.3695142070863,-1.6146185416380803,39.44987969436884,11.61842320336295,negative
-15.442773590242272,36.511838143863656,7.82482653986529,23.561408392489305,-17.957663389306543,negative
1.3783069450999825,69.42874685659855,15.978082648206177,41.100943344025545,11.55234030750356,negative
15.790622873340924,45.05453216584417,-1.0139552862892138,37.129577968316354,37.41330737375401,negative
-4.545845408997874,46.44923296356801,30.200239342959012,49.93686690486033,-7.821847660359886,negative
5.642976542394764,57.56426868908914,16.515361819094903,39.927022513024504,13.446764518716273,negative
28.78915257755345,33.77473998177067,9.901556217146757,29.521977301871786,10.28407348103991,negative
-7.425583482262464,-25.53516715364004,60.75970740268824,43.07783885709186,24.35216547106447,positive
7.731474142923921,72.96278837746588,26.20782453742337,22.03659462753537,11.904108354580762,negative
6.1626031912273485,-15.483925212497168,54.78591061102837,69.57959752743534,33.467098916425094,positive
-11.078776662487579,-7.146055431839722,60.668552292499236,56.65336066644275,38.565694509988475,positive
6.117679411463651,44.51274989524296,-0.6619446456240112,64.52904490043781,-16.21782947231445,negative
17.400715508159216,31.024843637738158,24.969657443107014,64.68720560794478,1.070503858986899,negative
13.769014943509227,51.06921647182727,-4.709730777057764,51.78133787533764,-4.918075575905423,negative
-5.620828964527947,28.913856220452786,51.92315438679038,48.91119636107141,59.49360919320179,positive
16.043773012960663,59.87703019287201,40.175001434735066,42.45582267227396,15.004537491094212,negative
18.19389223060932,68.1701223791809,5.715071443025664,45.42343771305461,6.18199918542177,negative
15.923240067972102,28.341091389214956,-7.857081311789738,50.70761496206443,-14.181683710751912,negative
18.379160002920827,35.98840143533477,11.221551520781048,35.69192670504866,2.4752367351806406,negative
-16.55626432780945,20.43155472706857,48.110440544178665,68.1461682066927,42.664106923533005,positive
38.24704125716772,46.856950050864555,43.97044795497284,41.38272897025859,9.425746567711084,negative
6.548309978883175,28.834278556842367,22.295213754769534,52.08882782803235,10.275444512462702,negative
24.78923159197224,-5.904589242455495,35.41730078858734,62.10277620368567,34.31730868378939,positive
19.86327408076046,41.53155818612111,3.21601071831061,71.29336255468523,4.0064206784712395,negative
7.469821618721778,71.5985825881861,7.359784233953592,39.422531640686834,7.6979924713811325,negative
6.414427551350199,62.31832957755438,23.42879210054289,56.93793545503108,-7.832664365808984,negative
2.7312736517077507,6.844829249976574,60.12377631413401,90.18122713343354,32.45208535027435,positive
0.45534822358090654,-2.21334430158554,60.49501152522948,52.141562797015105,53.827919710800664,positive
-1.5229111262883528,20.875046846304087,64.96186754892265,60.70126774182551,43.494606112530036,positive
31.606575339436873,5.19319382009122,78.35156283995167,54.215047668462724,35.251302702008815,positive
24.264907126091174,57.23885451009923,14.748559459333848,41.48583867784165,13.815213322723057,negative
16.617173393613644,38.026608970507695,28.79160443138532,33.003316610013584,9.463142338349385,negative
5.64038391410366,21.55663720425924,71.8235009190944,51.97180624566705,34.46788994305312,positive
24.82738841293387,67.72997933804328,17.638123267512366,15.13924240907058,-9.746774992711039,negative
-0.8771616576818477,47.688393069021295,46.49040283482037,35.373046024615725,26.830762108191234,negative
2.0461786908947133,43.640484797033714,13.785398399973648,61.55496838392901,-1.9371114841079997,negative
14.737909958402195,43.29949729153452,8.80451259503466,45.87462329915836,5.809815500408174,negative
12.820358472720132,17.16727770121286,50.83122388788672,60.25706220672392,51.16547686870118,positive
0.5208463680667421,48.07082207157587,9.433041465449033,52.80230294156931,-32.68563908583175,negative
-3.5413731122287597,34.53685976393983,7.1316892579143705,55.112851891914396,3.9165775419506135,negative
30.086333772060463,58.47662488422816,10.496527000629136,41.21848533314301,12.139468968083852,negative
24.966075808644696,78.71700682075311,-1.5560307604078574,43.066459487945146,23.2769432876555,negative
19.43383851640727,31.168083999439112,8.842166605030618,60.13777901858506,6.042817046269071,negative
12.05279665185506,58.14041324397634,4.050744946584716,25.283064007111246,-18.422419265654362,negative
15.52580185265822,59.018062259488275,13.96371281912392,35.42681502217826,2.768990316179803,negative
30.370973096487933,68.15566274748944,50.0445507006711,49.61020040802278,13.401931727660667,negative
21.894494702436134,53.06072207136645,17.678974532972056,26.104041959131898,11.081437386048052,negative
22.250568520807114,60.5020700063806,10.54659279787693,45.15168199304608,19.24818677053544,negative
18.288842603167055,68.99892504293669,14.66866956848697,45.69505075013609,-16.40615971006183,negative
19.45263813612963,30.512153703501244,12.97003612262111,32.41576660048832,18.189652923873812,negative
4.022711720860986,39.41236774042405,12.862084343225892,49.75570700076388,5.284221538319266,negative
15.742388079308473,46.23972281617082,30.269073195758132,57.452564501850645,-3.0046263670386555,negative
8.540517976586901,44.01429951288697,10.875097015673983,39.55180211268531,-3.5994024636229636,negative
-6.705706365012404,70.93788833644301,21.680293617866155,27.60942746691227,24.474539860851916,negative
7.0271305624332765,49.49463322507302,15.099926664584377,54.488869017363996,19.377461308326577,negative
10.504252521541307,44.55007602429195,18.75744879125645,23.99157158494672,12.197970545892872,negative
3.91056236453203,42.12722923668451,25.50535448063887,36.746930039971076,-1.6990797655627148,negative
11.135748720427477,55.1410955142083,36.30243218305425,35.22753646338582,10.833349167850951,negative
11.406484790334188,50.59219241714703,32.4945112431028,52.60072484161256,6.987886603135635,negative
8.33871685666723,48.89113137360752,28.03945367938301,59.73451836897979,14.5426425317707,negative
12.908350904532515,33.90886059096968,19.214912671728193,57.10027899024772,-12.217823982460366,negative
2.617920162851238,63.38346615791052,8.743121462154873,40.09296775479392,23.22784829299262,negative
13.4017988888856,42.259092575813725,2.4237625878506925,58.20080828469967,-11.05130492166078,negative
6.58449609145314,81.49955582111026,15.186489066950099,25.6313778558277,3.5573497494005775,negative
25.041672906163612,26.292391448659828,62.136358626718426,38.53558517995767,34.627452866908655,positive
10.10043679243168,57.84880235824473,13.391303340867733,31.14112895716181,-11.565705554599269,negative
-6.455715926919298,6.192408179928045,60.364503079262505,51.54234087194415,50.31417004713604,positive
8.131920638880809,79.41644261620176,27.42149354412956,36.82661799163126,-6.766665291864532,negative
19.91328319838525,-5.1631890546532535,38.86316953219851,50.831765936582386,52.03500792894323,positive
22.444695665053686,40.42304942830448,24.733651628615945,33.24807497291056,31.910163658185418,negative
14.436377503008842,52.654335517108215,46.46114777290525,45.18178101949038,38.06540969089289,negative
-10.366309935235122,58.28821938130992,3.35971695941204,39.568383077529745,-2.566691108848241,negative
1.6719333326255157,70.47370527977287,11.40987219486189,60.277439033649785,7.078453085432958,negative
-4.069706057943339,52.748615904204634,47.597271717290965,42.178831930863545,17.32706950508493,negative
16.397704706877587,65.15995188932357,44.31611415704719,32.92832977701635,33.16827905907942,negative
28.782157581460428,46.60350230868672,6.212168814343027,55.739057869659426,6.099659122423924,negative
-1.7931383330107709,8.048992824661934,41.4031047451695,47.757596959894954,31.614880314658823,positive
18.34567978899731,42.54177925667624,52.6131572165493,42.906769531197384,0.8652905517088021,negative
-2.8945728635395325,17.38437448268153,39.64155073811472,59.57392401345466,51.019636970001024,positive
34.25038281083275,46.02279083264569,13.870915404129363,24.82480681850614,7.681205488374441,negative
23.242226105152348,49.54740012857777,25.932889358976706,44.34296619553256,8.278079535395705,negative
25.206397700891227,57.79337254424627,14.183316352893195,26.03129812242092,14.020631312736384,negative
4.3913517857735895,38.06591343611626,66.1498403510315,62.52693866906939,27.535462568873946,positive
3.7065781182519713,40.84047804596889,1.3484093074306074,37.25249076681391,23.07481393184581,negative
16.307149857539812,58.02181206757032,-4.979368744860746,34.5915880090092,21.05595296618764,negative
11.430508084789647,56.67395524062164,12.103668986252497,59.159300193609546,-2.0957282756294866,negative
-1.6012705790133648,48.54607392248841,23.759905342497117,71.36819847113335,3.099126155297066,negative
27.833332379119767,92.22046517845811,41.848976194220484,41.191123494662094,11.853552842722708,negative
-22.116453381380047,69.29785143909731,-1.5044434204640034,29.918822536577352,29.78206756576747,negative
17.426963936811656,3.842711885826658,55.67131925567797,42.82545933719861,59.90959066848693,positive
9.066216865785949,61.054380090081764,1.4269623985020985,58.42236685409166,5.615038699363094,negative
-0.004971250076897249,32.796503141955704,20.23490269123534,36.813188934063525,-1.996068349889967,negative
17.552640741122197,47.135270669589566,20.725574387497467,22.51406041398999,10.352922059829707,negative
-14.662338894824309,52.789037784332784,29.894765276097207,35.62859248233923,6.714124141165454,negative
22.234478611138883,49.54142784044451,30.227178171803825,56.77362534655145,0.604566294868329,negative
