@relation ../streams/gen/stream_gen_20k_0.20_05_f5_normal_suddendrift.arff

@attribute Feature0 numeric 
@attribute Feature1 numeric 
@attribute Feature2 numeric 
@attribute Feature3 numeric 
@attribute Feature4 numeric 
@attribute class {positive,negative} 

@data
11.197984706895976,8.27031331491715,40.49364805737174,11.475254988364878,8.037263047458467,positive
49.13037024814437,5.948831201468952,18.98250302847228,44.129236077341744,9.134154742790354,negative
47.80766804819761,6.9860256563253555,19.133512821337433,46.92360699108711,9.498232617435171,negative
42.67044541844838,2.6940036006731547,19.202405014559407,44.52190825895208,4.810217112119697,negative
15.72562801486929,5.680029258704905,46.70266329412344,4.521474013807031,6.403563049342796,positive
16.454879909738366,7.838798369529872,44.94690806773932,9.898625603992034,0.05110889716700662,positive
47.57636015165002,1.8151075149659484,22.22689270379148,42.46976266444894,3.2076376779689797,negative
44.474664442050006,4.114779773858218,17.1105819895364,47.02521518786534,10.81813907512177,negative
43.78155270539812,-2.203178748222438,19.4973882621299,37.60392258466574,4.674859657233668,negative
50.82530394704579,4.379686131978044,17.561243961451076,45.48266107129814,8.868225689357885,negative
48.944933248632175,-0.7532574293070913,21.65134585646927,45.08939321491385,7.549099991270134,negative
10.39985860610187,6.378873325556655,46.88532702793709,9.858672649510597,6.7346848838082805,positive
49.53428346805027,-2.07153970382731,19.399989071526335,45.794197775332535,-0.3115432294417584,negative
49.95960093128563,-1.3957456408836597,16.462192069256037,47.51179535335183,4.6803498863340876,negative
47.72003672196883,2.3461414914709846,23.017930861913374,43.68176804785432,3.295744845893528,negative
42.50840415040383,3.1889139279457646,17.824804670859766,40.418064121179626,3.9846798421799092,negative
47.26583024673362,2.6684871080185224,18.685526832864994,47.215862170414866,3.808391845553205,negative
50.61656621969516,5.057822290589465,21.95789124543827,46.17117694068599,3.8316616105419965,negative
46.92778959818331,-4.254173189162003,18.22262345633175,50.73483131007804,11.144412485906315,negative
50.13372849258281,2.606475991161583,19.554088213091962,45.30014629458002,3.7619527809821944,negative
40.616036855682886,3.1626631439490436,21.87506852445811,41.088683368999384,7.31428434825213,negative
14.874401837550513,4.542378006660449,44.368025177102496,14.258055784281193,3.825001197121008,positive
48.62401731842943,4.277930459284609,21.422285920956227,42.615388123522784,1.1100609195928035,negative
52.70216839974403,9.74619564159416,16.666365917433588,45.26254609357535,2.32138142051988,negative
49.90429333656978,0.9922416744498768,20.40353152531226,43.182232053896314,8.416389222121875,negative
52.657149522345925,3.803886321763253,21.614703189512976,45.33495809011632,6.5576857098454395,negative
42.80932795522638,-1.5978613598987828,25.418834737806964,42.26944785508988,6.0649761336978205,negative
44.49563915147248,4.929971811002989,15.752618790073832,45.115008367550836,3.6560539225745288,negative
