@relation ../streams/gen/stream_gen_20k_0.10_45_f5_normal_suddendrift.arff

@attribute Feature0 numeric 
@attribute Feature1 numeric 
@attribute Feature2 numeric 
@attribute Feature3 numeric 
@attribute Feature4 numeric 
@attribute class {positive,negative} 

@data
57.18089846678536,37.630690380339686,19.53275683573296,31.11787278900874,26.327065997878403,negative
58.74142494168443,70.10580451029905,27.81085863938196,75.84996790393281,2.553033103117314,negative
31.904873108323134,-8.66315484307715,19.729969692726428,-10.978200082204056,16.597470257453868,positive
47.90726679481786,24.76250181357639,63.19635957198387,14.728914271304667,26.959948868949226,negative
62.43722479829917,51.80864558164385,60.41266211742865,71.2828628985389,-0.03501312694215564,negative
48.97411260494187,47.027945035015044,27.520905304239992,33.2220567725067,4.984354125620127,negative
29.319998436230534,56.40380597445321,67.09433037097149,44.69070303622207,2.9643172214821485,negative
78.88727730282793,45.24029273864733,23.23366089602628,59.372500699863494,13.83194040571594,negative
21.367290014981457,-11.806324249577289,37.07406445662743,11.972924432148934,34.13346877816967,positive
74.48520356050611,71.45587012935081,1.8746535108914735,68.55637691534908,28.31520043039227,negative
49.97146344339309,59.22401969642197,24.977804201704185,48.84459160689471,3.861510119754211,negative
35.74567344560158,71.28923507878025,37.563037460106095,64.07156672181443,31.76943692494528,negative
43.843909174824304,45.8157769519833,17.912807641327085,48.907192389656224,24.502470628089462,negative
66.39668581960234,48.74961614159982,44.2361797287697,42.98241285447009,24.66118317571863,negative
40.96609298240665,53.729507330711414,23.21413919969798,32.09300392531146,26.838875455353566,negative
43.371508982969814,59.10213794294528,42.77803847306727,60.24082330934566,-4.587247420689858,negative
38.56471034496074,70.14687837506068,36.76767337818606,31.44123966009571,-22.939000388806125,negative
42.14215749919906,42.528154780682975,27.14454007274934,30.845872334746538,12.817587908041572,negative
41.0302662401413,33.68661436750738,30.00927115227495,45.0495654952047,-0.2886234503861669,negative
37.64872713493187,54.83199145098908,29.84564685815712,58.53450410308087,0.23103470006290472,negative
42.77239070088177,57.89661166719226,44.97328003861322,33.894153261606675,-2.3768728197128723,negative
41.1389133163904,64.81017073991471,40.18965587899179,34.23366951922591,18.94678107889557,negative
47.03684000722358,55.221326104633484,42.23477177559011,49.38709233891325,-8.868566177697616,negative
62.975175492980334,36.53338941997822,61.6324934085049,35.03058594414396,1.914393009463926,negative
34.274021832985326,14.791611901269967,19.130105844830723,59.732269846271265,-16.072397009221167,negative
56.18804129915773,49.87145712958861,30.47668115155936,48.67942527087142,-3.2127060274703982,negative
3.151773779958134,8.180217848744306,28.062145766512877,-11.541655308159712,43.241046606876935,positive
49.328380683897464,46.765684901842626,14.645633631727275,45.025003183941394,17.391049341671582,negative
54.273149233316765,37.50635831584101,45.03471521677091,46.38067660756685,9.6239976550507,negative
27.73804164357687,74.0394582029349,37.22602231674632,35.28155821969798,5.483389363544155,negative
59.88080389888836,63.31807756491761,39.50486059650573,45.71786672378712,21.231352068280216,negative
65.6604612724375,35.430381677519996,30.50867863685224,46.4662543927788,-12.079000124138922,negative
34.03482382735731,46.26526303088101,29.041691711087235,29.104585185234814,30.75291201512335,negative
57.76223058638975,21.887402617732256,12.643194922909284,49.06413166651838,14.452379065719596,negative
58.33090321218865,52.72365357383947,31.99443471950702,57.564671689511165,26.148050064312933,negative
69.64546475313628,38.83745887256241,24.984095103055814,43.376739169457835,13.686877131882682,negative
62.62271948230297,51.57155677367952,32.87809762453277,65.3332991244612,27.629796686797924,negative
60.58341631636104,59.413626957381624,12.31963060306802,70.29487558077292,9.930168319919302,negative
64.47747257338493,69.30800472682704,34.58526651624275,37.32942851796365,32.26945970958064,negative
54.5392955592008,49.41187947760918,37.024253287682996,29.051706841850002,11.97548864741454,negative
52.54132601816035,7.657202144350444,35.24858121620873,16.30650794918872,13.1886112199632,positive
40.26857979776614,58.974220316296254,37.055083325700195,38.647521075177664,33.59447291155229,negative
29.513837938664583,52.463668726417374,37.907876505531775,27.61588788758495,33.035828742003375,negative
22.233518802393146,57.96495740297245,41.48443828985778,55.55168967857028,12.923361843736975,negative
64.80529633298154,84.01691452766423,33.650889129815226,43.16874876332055,-0.9213064367990746,negative
60.11772899481512,62.48305922924729,23.957087721069076,63.37367262160231,6.818738018833503,negative
53.289862001874866,31.48132807141411,29.04305364633244,71.99500262075043,4.305629078889044,negative
30.564423978393155,10.16260828543262,37.66451806676724,17.84277303748045,18.875283484434377,positive
64.74899673585504,82.85568742898448,30.07298009113924,36.70864965520606,-18.34337218062246,negative
43.29324024504618,37.88470024280125,36.36293113626849,53.925313915856215,4.951177225924885,negative
22.66915317905316,41.63798525675698,30.431066169407128,47.72859535001159,14.17778361023293,negative
66.13983303743575,57.97248298570361,29.309768593805725,48.71761478128078,1.9877642914276494,negative
56.77678917494424,42.65757887357065,22.83937999849149,39.0105530255489,4.9653675761046205,negative
22.683602861286193,35.23746467701268,39.697569869873654,38.588295627851316,-14.955948045260541,negative
75.51230459653844,36.102181318050214,39.498475747951176,39.150113917222434,26.318714348268415,negative
