@relation ../streams/gen/stream_gen_20k_0.20_19_f10_normal.arff

@attribute Feature0 numeric 
@attribute Feature1 numeric 
@attribute Feature2 numeric 
@attribute Feature3 numeric 
@attribute Feature4 numeric 
@attribute Feature5 numeric 
@attribute Feature6 numeric 
@attribute Feature7 numeric 
@attribute Feature8 numeric 
@attribute Feature9 numeric 
@attribute class {positive,negative} 

@data
27.214247939186325,27.050888071054267,3.1968763730031533,5.960063592382461,68.58973369596367,19.634108954272243,21.913537049209086,40.316920401508575,43.259002981760716,61.70704961303355,negative
-0.1577456528950254,30.183441141401897,15.37225872184931,-14.900483771803712,39.16813901797578,14.019908267200195,24.36543087969987,22.66928637035366,63.001073493202995,52.179817537677444,negative
-1.244256270549501,15.743329016808804,27.49462832951221,21.90767826119975,61.56204114354858,18.1343976132229,20.829758000063386,34.65805666064266,46.27394689676156,50.18436361103374,negative
29.40391151789052,33.04501968770374,31.233922958387605,2.4927091208774215,46.56588589906642,23.671131916481407,28.338673620462647,40.919302018268944,42.81526736991482,46.55265536953115,negative
8.846965027155557,22.98048342514769,20.83382129874736,18.370006054520488,55.429438649157035,14.659634086907904,29.084452850050035,36.18433320503097,60.62215042768326,51.415089214484304,negative
22.01248267543667,27.100755221327518,14.260279642199833,5.780029319124104,55.53988664092684,5.115452647015137,17.45839098213493,22.742699334916033,43.536353749564825,45.59823725515425,negative
9.601433068138377,17.812116454992196,44.75603620080217,-3.724769235214426,61.89246504581672,6.80899540553182,22.88483104529332,18.004195141379626,61.72774483270164,55.350470620350166,negative
-5.6484255361039235,19.396469594469842,33.74837826109861,15.027448879835509,44.40115272849224,28.805353352297864,29.314921636587552,52.12120679084816,51.76039684188795,53.128676725111625,negative
10.759403637914483,17.708460294177385,26.912301775502577,9.862647478721598,44.714564527236604,8.215178083104957,34.61194279706791,46.58208558481758,54.649519718392646,48.96295102728255,negative
21.088565823656772,34.493867183439065,19.62979969950473,11.863372888151872,49.85286952474456,30.967989290451904,21.13768772235563,43.97233280416395,43.39969839249976,52.589347342449926,negative
19.258663228474727,42.63854405092275,21.25794822207348,-5.4724948269427145,55.99142199211804,2.4987813859012658,32.81560640883869,40.77760759267306,39.87838152950539,43.75113122949749,negative
12.50534583850494,45.02100825936162,19.305049401625745,2.674830472329213,47.23897532506877,-6.370002311197426,30.167086254922598,43.293222510743156,48.32276958703537,62.68855991389419,negative
18.832410269330406,26.022132131040344,17.391700065345614,20.665697386841465,42.514381734079784,16.45366464457272,26.519790121905714,24.126042691709287,45.760557719096965,52.358258364829034,negative
16.73856488701487,29.73360518208611,13.738152697553938,-14.052991672231832,49.077025833845106,38.48003190445513,18.278246829084477,31.65212049041403,59.30005880954797,58.86171331656816,negative
7.304518569426049,12.798919172682233,17.602285780895578,-5.045494523157046,61.09839612374772,21.441588399586635,29.088402403706112,33.67510571332202,58.62619175801871,41.97022288321119,negative
-16.576936356045742,18.681917454842697,5.697919279400673,53.55366773623659,1.567776067215415,19.37794070691191,24.396082374296657,7.435342795837258,11.659866326327908,15.546423671584382,positive
36.05534161485239,17.4149070188504,16.804057117299255,7.282597703340935,39.33336259716355,12.314809339144741,5.3045585740389924,39.2971266769538,48.524730643059335,67.22093126411109,negative
6.228359883325529,14.838475100339034,22.75081055965516,36.92888025054566,-18.67621197755905,52.35581852287989,22.938779952715308,15.443091505694007,15.13530957465693,27.13141246923334,positive
14.209901826688311,24.609736120357162,35.37111486964194,10.341844642498213,52.92067437889479,4.185849209261515,20.766314856667126,26.80276078942145,62.40559104586521,56.15740948693155,negative
22.47648065069693,34.512676563201296,10.895129463277005,1.6738103402168232,63.323533493843044,11.269244956394012,23.655210819323276,40.42816078712444,26.520172502707602,45.534320849444185,negative
1.93830411262865,21.242348688032354,21.700351461704205,51.58163276129738,2.807291423841144,14.34112267216387,9.61285950971871,9.009671755156333,1.5563054602272723,10.59138431113282,positive
21.065596496812347,28.62922902327427,10.222304360281854,9.281628986985103,42.80409769064434,21.819793055594594,34.478908543758266,24.85005494914169,51.773763589839604,51.96709939937219,negative
7.78910760314696,31.39100788682738,-2.077984126470871,59.669963524903324,-0.41687626010131185,36.39305948974115,15.778380010514367,20.30702555045917,13.149170314213372,32.077707713338846,positive
7.989031539635519,6.576280050561248,32.97586871652811,7.30267322406984,48.254113581761985,22.91575982057622,21.41004952787148,41.1857596349971,55.583845910609895,46.3209817932475,negative
4.4605129610577325,23.700579546786624,25.771880996287827,-1.0254654310745828,40.6453887112,8.903848757953714,34.940947468276974,58.634211433742735,55.829149241954816,49.90156380206904,negative
14.283753484738249,25.34875518118281,-7.377317393037263,68.56192808976013,1.8071394860063534,58.493859825411825,23.973537107562787,0.18841060266038312,17.399737220878983,10.218072726789414,positive
14.227189574639965,27.675843197577166,25.02889672990147,2.376587330942952,65.13660922115652,10.291016615175135,33.28873773839512,54.53772307393551,50.682095735132236,60.71934044771628,negative
38.49601754477216,33.94509855573244,30.86930483070282,-4.823543284486615,63.44980856255336,14.20276321260252,21.14025232779662,13.709425563024553,46.0597106009311,44.7402603314203,negative
29.443014961449528,26.293622034865617,30.794384512588415,1.1843671925810035,63.55234678698645,26.53806871044965,12.372595355442225,39.50264075476698,39.159049199224064,50.90556218419744,negative
28.329484181576717,32.66383772652455,36.1262837082668,4.509922830980743,39.33442896295246,24.21931321393975,15.745880314302067,52.54857111340074,60.347583893864396,48.23633491083957,negative
0.6249328705619046,30.818915488921842,18.894617430302986,10.153811749561925,38.200467193153486,13.465108797427199,26.759366414543614,54.69203113118051,54.46902452258344,70.2113986812183,negative
10.032494433511333,36.96015614882989,16.43009759966262,8.231538345324315,41.351998691478855,9.29582535990096,29.94587767950265,36.22212687864422,45.695403587905396,62.39291847854985,negative
8.97800593875675,31.87271031461424,43.54747654416016,2.5670956038787374,44.05197796391284,14.957603943194759,30.976364956266952,18.27791687489164,43.06796834345656,36.85160670223135,negative
-1.3982106011905255,29.030099328765026,11.638048962093825,17.575236992950675,32.08269894005731,16.039870971535343,28.78874349891388,35.06294678573271,48.89302372096287,67.3650872188061,negative
21.82612129418972,22.876732260180134,21.511647860544794,26.435730764766042,53.79338771407505,6.562464737069585,19.66058264499554,23.86204252045926,65.78198560967402,54.11987861769548,negative
11.795045046566006,36.33117457533429,1.027261576058184,46.438079294800175,5.138062968718376,22.72174499320459,21.83886351143625,17.663597302083577,11.467788248117461,27.31026585464488,positive
10.573301294439979,35.57061536508232,10.334165099206087,47.8180471371242,-11.026139447295831,34.2418497969265,6.015426825078688,18.93291636357304,6.9834902752171235,25.435898944516406,positive
25.25211622063873,22.38656050249934,22.711225580798622,0.00974634045309486,57.749889255253436,8.15026088250565,23.65518358159403,41.09153155179648,51.63317390773604,44.80723724685223,negative
6.826246139910133,13.281403875761349,-17.78230541455085,51.906486963373816,-10.700294149615349,30.052157255983893,17.2124703131834,22.574687894148205,7.08090156280812,22.406510089402143,positive
3.3367097631393516,16.593762907447122,20.664160997876728,-4.792432226569934,43.685369069766224,20.84756472624887,5.204094546851934,33.885994484591535,50.87537504033579,48.39643170548225,negative
32.932469341425126,30.67927474575962,14.999720057521937,22.155821195032008,68.59585252744147,28.965722325969367,7.488290578436935,40.506259560846416,69.97253735555532,64.88835791641807,negative
4.816435622735079,22.738480350736893,15.884395568625763,37.14888113844726,-8.010495429529605,30.95919403155934,29.98782341456842,9.129780331517246,12.654899981627931,28.633435023184784,positive
-11.806959555777636,27.065029040911796,-1.0492587400722275,58.35475314740422,10.7786785962149,22.3681906351636,19.902221200131233,18.171592464800653,9.140776658715833,25.43034753111741,positive
2.4904755444750872,6.711635232450135,16.042146637377343,2.80849040148055,72.0131309431451,9.75098813675028,28.044074330237265,30.704765669238046,68.37436779261479,59.94347165143713,negative
5.249030152050619,10.682639167737767,21.616222152967914,8.373071343993582,49.82165938365515,4.481620303472634,37.16656259030529,38.6479316429607,49.35379404285227,65.16957712511478,negative
29.704016631865592,30.560234370178307,17.04547145476564,-12.42382808161578,53.10404070779594,9.493030707799283,30.46768821708033,25.78722926547521,48.09693916131795,57.34703056839835,negative
-1.2149115531742698,24.38720658751742,29.109738084317684,28.704980357531724,45.68052740388328,3.4573694998366964,30.64395792917668,38.629825309788444,50.35364190774185,62.25204849166284,negative
6.064950234374476,10.12086536625092,6.704327303361067,11.079082899688679,45.38579643420928,15.837645091429307,14.393548888393322,53.16927575848863,64.61700229133884,49.49464210994881,negative
10.331339439498084,26.141640247022092,32.063536231299324,9.176003610331072,46.12113224983932,12.366154621650102,21.673890772581014,36.292980415214245,28.36466801447235,41.58587194089187,negative
13.370872017108638,33.775678435922146,36.123342507003045,-7.338917449634307,68.40761909377476,4.490520969783873,17.95429682799684,39.536403474084636,60.30530325062455,25.347201614762035,negative
17.136355372454545,22.44062214976646,30.615683127771334,22.82605087313417,52.491637616921565,6.587186098031076,31.302466703939935,36.58015061763616,65.39630055032974,50.92829640141211,negative
5.563565630745982,11.096888557399646,22.255224749673868,4.142400512463436,40.50409458128624,20.351933402657284,25.835285440699085,45.531497213279195,64.23273695209086,68.46191110579375,negative
5.496161166522758,19.5313222076524,4.514072544045549,55.700588423830396,6.703842234539403,39.07379527241933,25.38377134901729,29.03764390268609,11.447750515557363,24.996289171079802,positive
4.197646975918557,23.21550326381367,3.7785463390104717,34.01640082072285,57.063047369241204,26.342675623164155,28.20887519868508,49.92756912603437,56.1200958218588,44.26477082532971,negative
35.521946319223325,27.181804581605576,30.16844086001195,21.331893284464314,52.64232948387991,12.117024330023039,24.585092571546884,31.67052088725,53.460475273283855,48.16919100460342,negative
26.187791415167652,10.828106642893552,11.602897923863441,4.786720954436742,48.08052105721019,18.4782458846872,39.84915796015696,42.815941383730426,59.473067124673015,59.52431893764072,negative
25.191934520997194,30.2353472881065,34.6422392452354,-8.015702701054147,53.335310643679975,18.02981211028796,20.559919169062333,25.54664251728528,49.52023785086188,55.11997233651169,negative
9.005421877983729,8.273223036256091,-13.059765126290937,59.83520968803155,-8.317045979860326,34.13252925704636,26.06809948850031,6.493115189795345,6.603892923405362,15.362627862252921,positive
13.789707897118351,8.955828865983737,25.020510091388218,4.000522861033927,33.58931460123439,3.7102457323497386,20.91618950160428,37.18441416372122,52.443589758373186,41.811757042611376,negative
12.828898374991773,22.212350205139984,24.72853787928428,19.442013333052024,47.05019311140571,8.08432595528257,36.53517226346212,35.93609292502536,48.06868006702724,48.63279150211451,negative
20.294533148566902,20.833969061156214,26.261098845513718,2.4915318229025045,42.83375562901496,19.867594093931068,33.03339101486465,29.68678726473175,42.59063237225219,58.598682350016766,negative
8.900829964576413,19.28678704859253,22.84134415147575,-4.739739198904836,37.31197271448407,15.624105934839397,20.249837319394654,17.171149194677028,61.07479748871867,27.325803634491436,negative
-1.414616173029371,34.05294839725642,1.9724823798500708,17.768590563407404,52.47714025406187,0.7632331455152652,25.363380294382843,41.764500757336215,57.44352401521499,66.78410148038138,negative
32.9565321038689,8.816973603871354,38.534268545908795,-21.872714078894056,54.38865217444428,13.809170557726013,27.55431030383373,37.9563498787117,48.81623074969565,40.42275026016244,negative
14.025739097629968,26.393020658821367,31.000320907659273,0.42759582787737926,51.07082860603307,16.29050413626302,35.12352340769242,51.80160310346419,50.831273887975996,58.19482239818506,negative
32.511939894505296,27.4939102932066,17.913231738366797,10.03756509721732,48.67243122101998,-0.1688851613434288,35.1190485688879,25.43518070276931,36.54082124725778,35.912420309405476,negative
20.992313167647723,30.277357465304178,17.096174310805424,14.480536603954475,64.593304993652,-0.6086998959503038,31.333844225155854,32.42866912042429,57.16516140484466,36.62796694752727,negative
14.8332584278062,24.404748132135648,22.739261194705623,15.911936389883614,57.41360898908259,21.205210721489756,44.74982703534936,32.80101438323533,49.97870683410826,62.83683416704592,negative
23.064703841442586,15.266850787946801,24.426286494996038,-0.8449374976681501,36.15674312092452,12.07243751065477,27.83855594692409,18.588418770566378,45.31869349902404,37.539790061332134,negative
9.87836279870048,11.552832178439441,3.206485094198108,17.058139730635002,60.558000458050714,-0.10066954344027579,39.921657629604205,31.618413041279066,62.72850025548594,64.10985608949353,negative
21.1905408839483,43.03501130268954,20.084068348572103,11.111060372410162,49.0715155978816,18.66006178257667,11.178333965307722,40.522697956072676,38.01111906969322,59.468599031257895,negative
8.439044788172694,15.57642417478327,3.630809880482012,14.442778193512662,42.74189648073445,6.582506221432674,12.96778264506765,42.27977890596511,44.130197302089414,50.68703382814719,negative
6.495600650689223,29.741267645180372,3.0285474175902793,38.32155591726062,-1.475472600728435,30.60657171400448,32.57042989556905,13.595802209152845,13.339604831245481,19.78092760399351,positive
12.785594972119252,16.185492485403728,15.96942718938249,12.410560333799001,42.023893472953134,11.739536987417347,17.642905771548303,46.9487817182366,44.286801301022514,49.89792840782381,negative
