@relation ../streams/gen/stream_gen_20k_0.20_10_f10_normal_suddendrift.arff

@attribute Feature0 numeric 
@attribute Feature1 numeric 
@attribute Feature2 numeric 
@attribute Feature3 numeric 
@attribute Feature4 numeric 
@attribute Feature5 numeric 
@attribute Feature6 numeric 
@attribute Feature7 numeric 
@attribute Feature8 numeric 
@attribute Feature9 numeric 
@attribute class {positive,negative} 

@data
52.444158585169916,33.27782083838327,27.25456955085326,38.37861221539396,30.977996465572424,16.778869493520663,17.90529071022265,29.372527254059587,10.299545111988957,32.74696436691022,negative
43.19820718333941,45.995197456959,22.818249349607193,34.74773288439981,27.929390096761054,13.217928160011432,9.137565187442714,33.0059167565094,14.687594016481501,49.60738280059671,negative
39.45726895504587,40.93166954710318,24.243866533690415,45.43872695955463,31.510754508355202,17.709565507780216,23.461426695998682,30.505142634940633,16.175579167092188,32.408931931229894,negative
43.64251866334303,34.22823864707346,23.826882105255933,43.24535136702455,37.18969064395331,16.83370288706849,14.230091396915286,38.08059781180358,8.26228495232609,44.13115693516164,negative
47.84306512179193,36.891476460052154,33.71666362016791,42.84306814197626,37.479985072043874,19.51628138977491,14.118964708160043,33.94879182637412,3.3326313008908297,40.83537224040133,negative
23.50775047037746,24.591113304893256,22.219453228890224,-3.7818722116728445,15.522547258192242,22.432378965197493,7.59705105731864,54.012249616398314,20.07961819855321,24.375190139036107,positive
47.658144372586854,42.32463484004966,24.92818769895228,37.433003038641694,36.90797494132214,24.335020368058366,20.163850929784182,38.571581765896944,19.873526388059567,39.8281862265815,negative
53.968020325582415,51.17996417111475,20.163714214590364,37.126777369291865,25.497492251230874,15.79263186719683,24.286544892070683,25.243213868865887,7.490873695895685,39.71236712229347,negative
40.48915189921888,49.16499336383206,17.479340585292288,38.838299496646286,26.700510827271913,11.383627962889008,16.59598605409774,28.540361022322106,6.461938139730104,44.59816653550423,negative
13.229128679673382,25.000023150232163,19.71140114646486,12.655439447769156,11.925714756193543,22.43113321660898,-3.741477836282379,44.04312563496246,13.296598600128444,12.304906905298099,positive
41.503574352931416,44.89876667964949,19.857231794739842,38.75223522562038,31.99982435460316,19.533530590559256,14.475407026237459,23.741495062267905,10.64074560873944,40.73687353949716,negative
